pruning_score_type,dataset_name,num_classes,model_name,encryption_mode,device,global_epoch,local_epoch,num_clients,models_percentage,learning_rate,batch_size,aggregation_algorithm,fedprox_mu,pruning_threshold,image_size,num_custom_layers,worker_id,execution_phase,best_round,best_f1,best_acc,best_prec,best_recall,best_loss,total_duration_sec,round_dataframe_path,pruning_num_clients,pruning_avg_train_reduction_pct,pruning_min_train_reduction_pct,pruning_max_train_reduction_pct,pruning_total_train_before,pruning_total_train_after,pruning_total_valid_preserved
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,14,0.9779671376925382,0.9782608695652174,0.980085403726708,0.9782608695652174,0.0576193431675758,738.4777431488037,csv\Cropped_ROI\20260311-021129_Cropped_ROI_worker_0.csv,2.0,5.94,4.36,7.51,826.0,777.0,92.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,18,1.0,1.0,1.0,1.0,0.0184971356926404,751.1895985603333,csv\Cropped_ROI\20260311-022413_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,16,0.9835637832920444,0.9836956521739132,0.9846393767402012,0.9836956521739132,0.0802620035879637,743.46337890625,csv\Cropped_ROI\20260311-023701_Cropped_ROI_worker_0.csv,2.0,5.2,3.87,6.52,827.0,784.0,92.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,19,0.989022601794341,0.9891304347826086,0.989880059970015,0.9891304347826086,0.0262136148268599,750.5781705379486,csv\Cropped_ROI\20260311-024945_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,16,0.9781474058494156,0.9782608695652174,0.9794763332619404,0.9782608695652174,0.0531618293658222,738.957234621048,csv\Cropped_ROI\20260311-030229_Cropped_ROI_worker_0.csv,2.0,7.38,6.05,8.7,827.0,766.0,92.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,19,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0241750552541697,742.3722202777863,csv\Cropped_ROI\20260311-031504_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,18,0.9835637832920444,0.9836956521739132,0.9846393767402012,0.9836956521739132,0.0395923855147608,736.6607739925385,csv\Cropped_ROI\20260311-032745_Cropped_ROI_worker_0.csv,2.0,4.83,4.6,5.07,827.0,787.0,92.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,19,0.9781049647897476,0.9782608695652174,0.9793986935103876,0.9782608695652174,0.0446269655316744,748.9784779548645,csv\Cropped_ROI\20260311-034027_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,19,0.9726288261460532,0.9728260869565216,0.9745970764617692,0.9728260869565216,0.0850363457980363,729.5449254512787,csv\Cropped_ROI\20260311-035301_Cropped_ROI_worker_0.csv,2.0,15.46,10.87,20.05,828.0,700.0,92.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,17,0.983563783292044,0.9836956521739132,0.9846393767402012,0.9836956521739132,0.0450291638869954,750.2634990215302,csv\Cropped_ROI\20260311-040545_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,18,0.9726288261460532,0.9728260869565216,0.9745970764617692,0.9728260869565216,0.073535821724521,739.8527867794037,csv\Cropped_ROI\20260311-041829_Cropped_ROI_worker_0.csv,2.0,5.68,5.08,6.28,827.0,780.0,92.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,5,1.0,1.0,1.0,1.0,0.0023520252182225,906.9367256164552,csv\Cropped_ROI\20260311-043349_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,4,1.0,1.0,1.0,1.0,0.0058659092334249,944.8956587314606,csv\Cropped_ROI\20260311-045011_Cropped_ROI_worker_0.csv,4.0,0.0,0.0,0.0,1654.0,1654.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.0016987582093094,908.766979932785,csv\Cropped_ROI\20260311-050534_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,6,1.0,1.0,1.0,1.0,0.0002953402140297,930.5862991809844,csv\Cropped_ROI\20260311-052141_Cropped_ROI_worker_0.csv,4.0,0.0,0.0,0.0,1654.0,1654.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,7,1.0,1.0,1.0,1.0,0.0016216205548717,918.8884072303772,csv\Cropped_ROI\20260311-053714_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,1,1.0,1.0,1.0,1.0,0.0401295561991308,942.8387033939362,csv\Cropped_ROI\20260311-055333_Cropped_ROI_worker_0.csv,4.0,0.0,0.0,0.0,1654.0,1654.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,6,1.0,1.0,1.0,1.0,0.000103447341545,911.9686176776886,csv\Cropped_ROI\20260311-060859_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,8,1.0,1.0,1.0,1.0,0.0015268986032384,944.9201719760896,csv\Cropped_ROI\20260311-062521_Cropped_ROI_worker_0.csv,4.0,0.06,0.0,0.24,1654.0,1653.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.006510366963455,943.7143466472626,csv\Cropped_ROI\20260311-064118_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,16,1.0,1.0,1.0,1.0,1.2669202262780372e-05,976.49169921875,csv\Cropped_ROI\20260311-065812_Cropped_ROI_worker_0.csv,4.0,0.36,0.24,0.73,1654.0,1648.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,7,1.0,1.0,1.0,1.0,0.0020059706498549,930.8701338768004,csv\Cropped_ROI\20260311-071357_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,19,1.0,1.0,1.0,1.0,0.002444643538325,948.1090664863586,csv\Cropped_ROI\20260311-073022_Cropped_ROI_worker_0.csv,4.0,0.48,0.24,0.72,1654.0,1646.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0116685435160711,915.8624050617218,csv\Cropped_ROI\20260311-074552_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,5,1.0,1.0,1.0,1.0,0.0057967043033821,946.5737857818604,csv\Cropped_ROI\20260311-080216_Cropped_ROI_worker_0.csv,4.0,1.21,0.73,1.69,1654.0,1634.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,5,1.0,1.0,1.0,1.0,0.0066604186540644,919.7624905109406,csv\Cropped_ROI\20260311-081749_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,10,1.0,1.0,1.0,1.0,0.0031783369828022,933.0643877983092,csv\Cropped_ROI\20260311-083359_Cropped_ROI_worker_0.csv,4.0,1.09,0.73,1.45,1654.0,1636.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,2,1.0,1.0,1.0,1.0,0.0225073784771982,915.7333450317384,csv\Cropped_ROI\20260311-084929_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,7,1.0,1.0,1.0,1.0,0.0032034778323379,931.8807625770568,csv\Cropped_ROI\20260311-090538_Cropped_ROI_worker_0.csv,4.0,1.27,0.24,2.66,1654.0,1633.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0151518525431722,917.0675327777864,csv\Cropped_ROI\20260311-092108_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,7,1.0,1.0,1.0,1.0,0.0046857370824237,960.621381998062,csv\Cropped_ROI\20260311-093746_Cropped_ROI_worker_0.csv,4.0,1.15,0.73,1.69,1654.0,1635.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.0188837634657671,937.003805398941,csv\Cropped_ROI\20260311-095337_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,6,0.9835637832920444,0.9836956521739132,0.9846393767402012,0.9836956521739132,0.0653529487671735,929.5547859668732,csv\Cropped_ROI\20260311-100943_Cropped_ROI_worker_0.csv,4.0,4.71,3.87,6.76,1654.0,1576.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0240937179035466,933.263913154602,csv\Cropped_ROI\20260311-102529_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,9,1.0,1.0,1.0,1.0,0.0181481076617036,928.424391746521,csv\Cropped_ROI\20260311-104135_Cropped_ROI_worker_0.csv,4.0,3.2,2.66,4.59,1654.0,1601.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,18,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0243352285950728,873.4540932178497,csv\Cropped_ROI\20260311-105622_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,15,0.9615789927717844,0.9619565217391304,0.9643365817091454,0.9619565217391304,0.1443248577517173,867.0265364646912,csv\Cropped_ROI\20260311-111126_Cropped_ROI_worker_0.csv,4.0,6.83,5.33,8.21,1654.0,1541.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,19,0.989022601794341,0.9891304347826086,0.989880059970015,0.9891304347826086,0.0255668019551945,875.0726361274719,csv\Cropped_ROI\20260311-112615_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,10,0.9671700076437568,0.967391304347826,0.9693563932319555,0.967391304347826,0.1200766850100911,877.7180416584015,csv\Cropped_ROI\20260311-114130_Cropped_ROI_worker_0.csv,4.0,4.05,3.15,5.56,1654.0,1587.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,18,0.989022601794341,0.9891304347826086,0.989880059970015,0.9891304347826086,0.0291716713134361,875.2919285297394,csv\Cropped_ROI\20260311-115619_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,7,0.9507094275543932,0.9510869565217392,0.953467016491754,0.9510869565217392,0.1542886112533185,909.7518222332,csv\Cropped_ROI\20260311-121206_Cropped_ROI_worker_0.csv,4.0,7.44,5.57,9.18,1654.0,1531.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,18,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0251809419841384,915.5497226715088,csv\Cropped_ROI\20260311-122735_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,15,0.9726288261460532,0.9728260869565216,0.9745970764617692,0.9728260869565216,0.1268948698416352,918.2325665950776,csv\Cropped_ROI\20260311-124330_Cropped_ROI_worker_0.csv,4.0,4.65,3.39,7.0,1654.0,1577.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,12,0.9835637832920444,0.9836956521739132,0.9846393767402012,0.9836956521739132,0.0751814501279074,938.6516325473784,csv\Cropped_ROI\20260311-125922_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,9,0.956162615329156,0.9565217391304348,0.9591735382308846,0.9565217391304348,0.1695155762135982,859.4236197471619,csv\Cropped_ROI\20260311-131419_Cropped_ROI_worker_0.csv,4.0,10.28,7.75,13.29,1654.0,1484.0,184.0
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,18,0.9835637832920444,0.9836956521739132,0.9846393767402012,0.9836956521739132,0.0404008064500015,915.8198809623718,csv\Cropped_ROI\20260311-132948_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ConvNeXt_Atto,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,9,0.956162615329156,0.9565217391304348,0.9591735382308846,0.9565217391304348,0.1532423532689395,878.3034176826477,csv\Cropped_ROI\20260311-134503_Cropped_ROI_worker_0.csv,4.0,5.8,4.36,8.45,1654.0,1558.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0002002421052039,629.7306287288666,csv\Cropped_ROI\20260311-135558_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,5,1.0,1.0,1.0,1.0,6.47876535029097e-10,611.0648183822632,csv\Cropped_ROI\20260311-140643_Cropped_ROI_worker_0.csv,2.0,0.12,0.0,0.24,826.0,825.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0007057572517038,616.3898751735687,csv\Cropped_ROI\20260311-141912_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,5,1.0,1.0,1.0,1.0,0.0002352863596546,611.9948372840881,csv\Cropped_ROI\20260311-142958_Cropped_ROI_worker_0.csv,2.0,0.12,0.0,0.24,827.0,826.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,9,1.0,1.0,1.0,1.0,6.997024461279752e-08,617.7747330665588,csv\Cropped_ROI\20260311-144030_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,3,1.0,1.0,1.0,1.0,0.0082986913528496,615.1396203041077,csv\Cropped_ROI\20260311-145117_Cropped_ROI_worker_0.csv,2.0,0.24,0.24,0.24,827.0,825.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,2,1.0,1.0,1.0,1.0,0.0023886861351775,623.3720672130585,csv\Cropped_ROI\20260311-150155_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,4,1.0,1.0,1.0,1.0,0.0052608260146793,617.0514400005341,csv\Cropped_ROI\20260311-151246_Cropped_ROI_worker_0.csv,2.0,0.0,0.0,0.0,828.0,828.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.0058168329357129,628.6888880729675,csv\Cropped_ROI\20260311-152329_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,11,1.0,1.0,1.0,1.0,5.450438415629485e-05,615.6832246780396,csv\Cropped_ROI\20260311-153417_Cropped_ROI_worker_0.csv,2.0,1.45,0.48,2.42,827.0,815.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,6,1.0,1.0,1.0,1.0,0.0004469364571377,605.7467548847198,csv\Cropped_ROI\20260311-154634_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,6,1.0,1.0,1.0,1.0,0.0020809393567963,617.4531562328339,csv\Cropped_ROI\20260311-155724_Cropped_ROI_worker_0.csv,2.0,0.36,0.24,0.48,827.0,824.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,2,1.0,1.0,1.0,1.0,0.0228991863803695,624.6002464294434,csv\Cropped_ROI\20260311-160803_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,6,1.0,1.0,1.0,1.0,0.0029816677039058,612.9374918937683,csv\Cropped_ROI\20260311-161849_Cropped_ROI_worker_0.csv,2.0,2.05,1.93,2.17,828.0,811.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.0055590771219652,621.8222136497498,csv\Cropped_ROI\20260311-162925_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,4,1.0,1.0,1.0,1.0,0.0065504281462737,613.0312793254852,csv\Cropped_ROI\20260311-164010_Cropped_ROI_worker_0.csv,2.0,0.6,0.48,0.73,827.0,822.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,6,1.0,1.0,1.0,1.0,0.0036070168552333,620.829442024231,csv\Cropped_ROI\20260311-165045_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,6,1.0,1.0,1.0,1.0,0.0015765085258665,616.479311466217,csv\Cropped_ROI\20260311-170135_Cropped_ROI_worker_0.csv,2.0,0.85,0.73,0.97,827.0,820.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,5,1.0,1.0,1.0,1.0,0.0056016862812533,625.0037031173706,csv\Cropped_ROI\20260311-171213_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,5,1.0,1.0,1.0,1.0,0.0047911045764087,618.5653524398804,csv\Cropped_ROI\20260311-172306_Cropped_ROI_worker_0.csv,2.0,1.08,0.72,1.45,827.0,818.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.022520938867946,633.6327447891235,csv\Cropped_ROI\20260311-173355_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,8,1.0,1.0,1.0,1.0,0.011383964158797,620.2396831512451,csv\Cropped_ROI\20260311-174450_Cropped_ROI_worker_0.csv,2.0,3.38,2.91,3.86,827.0,799.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,5,1.0,1.0,1.0,1.0,0.0093308023490902,630.3743162155151,csv\Cropped_ROI\20260311-175535_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,3,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0517079286763201,380.99487233161926,csv\Cropped_ROI\20260311-180230_Cropped_ROI_worker_0.csv,2.0,2.05,1.94,2.17,827.0,810.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,16,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0367868809110444,606.9128561019897,csv\Cropped_ROI\20260311-181449_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,19,0.9727993681644216,0.9728260869565216,0.9748826479617334,0.9728260869565216,0.0798541390154834,591.9538064002991,csv\Cropped_ROI\20260311-182510_Cropped_ROI_worker_0.csv,2.0,7.97,4.6,11.35,827.0,761.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,15,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0351941208152667,621.1169877052307,csv\Cropped_ROI\20260311-183545_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,12,0.9836235444931096,0.9836956521739132,0.9837819185645272,0.9836956521739132,0.0820992026761498,612.1877145767212,csv\Cropped_ROI\20260311-184631_Cropped_ROI_worker_0.csv,2.0,3.75,1.93,5.57,827.0,796.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,17,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0234439677113424,626.0662593841553,csv\Cropped_ROI\20260311-185711_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,9,0.978164725990813,0.9782608695652174,0.9785412353347136,0.9782608695652174,0.1029766189825275,600.9102067947388,csv\Cropped_ROI\20260311-190745_Cropped_ROI_worker_0.csv,2.0,6.53,4.36,8.7,827.0,773.0,92.0
